Age,Education_Level,Years_At_Company,Years_In_Current_Role,Monthly_Income,Salary_Hike_Percent,Job_Level,Performance_Rating,Job_Satisfaction,Work_Life_Balance,Environment_Satisfaction,Relationship_Satisfaction,Training_Hours_Last_Year,Overtime,Remote_Work,Distance_From_Home,Commute_Time_Minutes,Number_Of_Projects,Team_Size,Manager_Rating,Absence_Days,Promotion_Last_5_Years,Stock_Option,Tenure_Stability_Ratio,Income_per_JobLevel,Satisfaction_Composite,Commute_Burden,Promotion_Stagnation_Flag,High_Overtime_Low_WLB,Gender_Male,Marital_Status_Married,Marital_Status_Single,Department_HR,Department_IT,Department_Marketing,Department_Operations,Department_Sales,Job_Role_Accountant,Job_Role_Auditor,Job_Role_Business Development,Job_Role_Content Strategist,Job_Role_Data Analyst,Job_Role_Finance Manager,Job_Role_Financial Analyst,Job_Role_HR Executive,Job_Role_HR Manager,Job_Role_IT Manager,Job_Role_Logistics Coordinator,Job_Role_Marketing Executive,Job_Role_Marketing Manager,Job_Role_Operations Executive,Job_Role_Operations Manager,Job_Role_Quality Analyst,Job_Role_Recruiter,Job_Role_SEO Specialist,Job_Role_Sales Executive,Job_Role_Sales Manager,Job_Role_Software Engineer,Job_Role_System Administrator,Job_Role_Training Specialist,Employment_Type_Full-Time,Employment_Type_Part-Time,Business_Travel_Never,Business_Travel_Rarely,Attrition
19,0,1,0,4906,21.9,1,5,3,3,4,3,23,1,1,18,60,4,13,3,5,0,0,0.0,4906.0,3.25,24.0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
36,2,7,7,6699,10.7,2,3,1,1,2,3,21,0,0,16,59,6,9,3,5,0,0,0.875,3349.5,1.75,21.9,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
37,1,6,4,8131,14.9,3,3,2,3,3,3,37,0,0,16,54,3,9,3,6,0,1,0.5714285714285714,2710.3333333333335,2.75,21.4,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
31,0,1,1,5415,17.6,2,5,5,4,5,5,0,1,1,42,150,4,7,3,9,0,0,0.5,2707.5,4.75,57.0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
34,3,6,1,10942,19.4,2,5,4,3,3,4,51,0,0,14,39,4,7,2,6,1,0,0.14285714285714285,5471.0,3.5,17.9,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
45,1,4,2,4282,13.6,1,3,3,4,5,4,7,0,0,7,16,1,8,3,8,0,0,0.4,4282.0,4.0,8.6,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0
23,1,4,3,9201,13.0,3,2,5,5,4,4,61,0,1,7,19,4,6,4,6,0,1,0.6,3067.0,4.5,8.9,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
44,0,7,2,9246,15.6,3,5,2,2,5,3,32,0,1,22,95,3,5,4,7,1,1,0.25,3082.0,3.0,31.5,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
41,0,5,2,3864,12.3,2,3,3,5,1,2,68,0,0,12,40,2,11,3,2,0,1,0.3333333333333333,1932.0,2.75,16.0,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
28,1,8,7,10602,16.8,4,3,3,3,3,2,17,0,0,6,21,5,14,3,8,0,1,0.7777777777777778,2650.5,2.75,8.1,1,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0
45,0,1,0,5473,17.5,1,4,2,3,4,2,15,0,0,13,38,4,4,3,8,0,0,0.0,5473.0,2.75,16.8,0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
27,1,6,5,8163,12.7,2,3,3,3,3,3,34,1,1,26,98,5,6,1,9,0,0,0.7142857142857143,4081.5,3.0,35.8,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
33,1,4,3,8730,11.4,2,3,2,3,4,5,49,0,0,13,44,4,8,5,4,0,0,0.6,4365.0,3.5,17.4,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
45,2,1,0,8546,16.5,2,4,5,4,3,4,43,0,0,5,18,2,5,3,3,0,1,0.0,4273.0,4.0,6.8,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
28,0,1,0,6583,15.0,2,4,2,3,3,2,25,0,1,19,41,4,7,2,5,0,0,0.0,3291.5,2.5,23.1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
33,1,2,0,7982,11.1,3,3,5,3,2,3,44,0,0,5,12,5,11,4,2,0,1,0.0,2660.6666666666665,3.25,6.2,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0
58,2,7,4,11328,13.8,3,4,2,2,4,3,33,1,1,8,26,3,6,3,7,0,1,0.5,3776.0,2.75,10.6,1,1,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
51,1,0,0,4239,11.6,1,3,3,3,1,1,47,0,0,38,140,6,7,2,7,0,1,0.0,4239.0,2.0,52.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
19,1,1,0,11697,13.9,3,5,4,4,1,3,20,0,1,23,85,4,3,3,8,0,1,0.0,3899.0,3.0,31.5,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
42,3,5,3,7255,18.1,1,4,1,4,4,3,53,1,0,18,48,8,7,3,10,1,0,0.5,7255.0,3.0,22.8,0,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
28,0,2,2,5005,13.6,1,3,2,2,3,3,14,0,0,11,31,4,9,5,6,0,0,0.6666666666666666,5005.0,2.5,14.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1
42,2,8,8,14575,16.7,4,4,4,3,4,4,48,0,0,7,20,1,10,3,4,0,1,0.8888888888888888,3643.75,3.75,9.0,1,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0
43,0,5,1,4957,13.8,1,3,3,3,3,4,29,1,0,14,52,6,14,4,4,0,0,0.16666666666666666,4957.0,3.25,19.2,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
32,0,3,1,6728,20.4,2,4,3,4,2,3,7,1,1,2,5,4,6,3,7,0,1,0.25,3364.0,3.0,2.5,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,1
49,3,0,0,6011,18.5,1,3,1,1,4,3,45,0,1,47,141,8,9,2,6,0,0,0.0,6011.0,2.25,61.1,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
33,2,1,0,8110,19.1,2,4,3,3,3,5,42,0,1,6,23,2,15,5,4,0,1,0.0,4055.0,3.5,8.3,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
39,1,7,7,11655,21.1,3,5,2,4,1,2,36,0,0,16,58,9,5,4,3,1,1,0.875,3885.0,2.25,21.8,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
47,2,2,1,9035,13.4,2,3,4,2,4,3,60,1,0,8,30,3,9,4,1,0,0,0.3333333333333333,4517.5,3.25,11.0,0,1,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
50,0,5,0,7402,11.6,2,3,3,2,2,4,37,0,0,11,39,5,12,2,5,0,0,0.0,3701.0,2.75,14.9,1,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
32,0,4,1,5761,16.4,2,2,2,2,2,2,61,0,0,6,21,1,11,2,2,0,0,0.2,2880.5,2.0,8.1,1,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
43,0,3,2,8036,14.5,3,3,3,1,3,3,37,1,1,11,39,3,16,4,4,0,1,0.5,2678.6666666666665,2.5,14.9,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0
33,1,1,0,8204,18.4,2,4,5,4,3,3,26,0,1,19,61,4,11,5,5,0,0,0.0,4102.0,3.75,25.1,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
34,1,5,0,8301,12.1,3,4,3,4,3,3,22,0,0,9,10,3,4,1,2,1,1,0.0,2767.0,3.25,10.0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
29,0,4,4,6518,15.7,1,4,3,4,4,3,11,0,0,5,22,5,14,3,6,0,0,0.8,6518.0,3.5,7.2,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0
41,1,10,1,14435,8.1,4,3,3,3,3,3,18,1,0,18,51,2,7,3,8,0,1,0.09090909090909091,3608.75,3.0,23.1,1,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0
39,1,0,0,4392,10.4,1,3,5,4,3,3,28,1,0,10,25,1,10,4,9,0,0,0.0,4392.0,3.75,12.5,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
22,0,2,2,7962,9.4,3,3,4,3,2,2,53,0,0,34,85,5,4,3,6,0,1,0.6666666666666666,2654.0,2.75,42.5,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
40,0,2,1,7135,14.6,2,3,4,4,3,2,18,0,0,16,49,3,8,3,3,0,1,0.3333333333333333,3567.5,3.25,20.9,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
42,1,3,1,6516,14.7,2,4,3,3,4,5,42,0,0,5,19,3,12,4,3,0,1,0.25,3258.0,3.75,6.9,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
43,1,2,1,4667,13.7,1,3,4,4,5,4,32,0,1,21,57,7,7,3,6,0,0,0.3333333333333333,4667.0,4.25,26.7,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
41,0,2,0,5925,18.4,1,2,4,1,3,3,54,0,0,5,12,4,15,2,10,0,0,0.0,5925.0,2.75,6.2,0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
35,0,3,2,5307,19.3,2,3,4,3,4,4,0,0,0,4,13,7,7,2,9,0,0,0.5,2653.5,3.75,5.3,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0
39,1,3,1,10128,11.4,4,3,3,4,5,3,52,1,0,18,51,4,12,4,3,0,1,0.25,2532.0,3.75,23.1,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
29,1,4,4,8270,15.0,2,3,3,3,3,4,36,0,0,10,34,3,3,4,5,0,0,0.8,4135.0,3.25,13.4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
25,1,2,0,5599,14.1,2,3,3,2,3,2,25,1,0,11,33,2,2,4,7,0,0,0.0,2799.5,2.5,14.3,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
39,1,11,9,13999,19.8,4,3,3,2,4,4,46,1,0,6,23,3,2,3,9,0,1,0.75,3499.75,3.25,8.3,1,1,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
36,1,8,4,10013,14.9,3,2,5,3,4,5,48,0,0,7,16,2,8,2,3,0,1,0.4444444444444444,3337.6666666666665,4.25,8.6,1,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
33,1,3,2,6552,14.8,1,5,3,3,3,4,12,0,0,9,38,5,8,3,4,0,1,0.5,6552.0,3.25,12.8,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
46,3,2,0,7540,11.8,2,3,3,2,5,4,18,1,1,10,36,2,8,3,6,0,0,0.0,3770.0,3.5,13.6,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
38,2,1,0,5329,11.7,1,3,4,4,3,4,41,0,0,34,80,6,10,3,7,0,0,0.0,5329.0,3.75,42.0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
25,0,0,0,5739,17.5,1,5,3,2,4,2,33,1,1,18,37,3,2,4,5,0,0,0.0,5739.0,2.75,21.7,0,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
44,1,3,1,7700,19.2,2,3,5,1,3,3,37,0,1,25,75,1,11,3,7,0,0,0.25,3850.0,3.0,32.5,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
52,2,0,0,6514,7.9,1,2,4,5,2,4,73,0,0,19,99,9,6,5,4,0,0,0.0,6514.0,3.75,28.9,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
24,1,4,3,8659,19.1,2,4,3,5,1,4,30,0,0,7,30,5,14,4,8,0,0,0.6,4329.5,3.25,10.0,1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
39,1,0,0,7569,15.9,3,5,4,3,5,3,34,1,1,19,56,3,12,5,8,0,1,0.0,2523.0,3.75,24.6,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
47,1,1,1,7564,16.6,2,2,3,4,4,3,33,0,0,12,46,6,5,2,3,0,0,0.5,3782.0,3.5,16.6,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0
32,2,2,1,12632,17.8,3,4,1,3,3,3,28,1,0,3,11,4,4,4,3,0,1,0.3333333333333333,4210.666666666667,2.5,4.1,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1
40,2,6,4,10597,15.2,3,4,3,4,5,3,41,0,1,29,120,4,9,2,9,0,1,0.5714285714285714,3532.3333333333335,3.75,41.0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
25,2,1,1,7671,17.3,2,3,4,3,3,3,23,0,0,3,7,6,7,2,5,0,0,0.5,3835.5,3.25,3.7,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
20,3,2,1,12430,13.6,2,2,2,3,4,1,35,0,0,17,36,6,6,2,9,0,0,0.3333333333333333,6215.0,2.5,20.6,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1
43,0,11,6,7658,15.3,4,3,1,2,2,4,7,0,0,10,43,3,9,5,4,0,1,0.5,1914.5,2.25,14.3,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0
38,1,1,0,5382,16.4,1,4,3,2,1,3,5,0,0,22,79,4,2,3,5,0,0,0.0,5382.0,2.25,29.9,0,0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
35,2,1,1,8507,18.3,1,4,4,3,5,2,53,0,1,15,51,4,6,2,8,0,1,0.5,8507.0,3.5,20.1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0
34,1,2,2,7753,20.8,2,5,4,3,1,3,30,0,0,19,60,2,8,1,7,0,0,0.6666666666666666,3876.5,2.75,25.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
36,1,1,1,5918,19.9,2,4,3,5,5,5,30,0,1,25,103,4,2,2,5,0,0,0.5,2959.0,4.5,35.3,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0
60,2,2,1,12019,17.7,3,4,4,5,3,3,30,0,1,14,52,3,8,3,8,0,1,0.3333333333333333,4006.3333333333335,3.75,19.2,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0
40,1,2,2,8159,12.6,2,2,2,2,2,3,24,1,1,13,45,4,9,2,5,0,1,0.6666666666666666,4079.5,2.25,17.5,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
27,2,0,0,6433,15.7,1,2,5,4,2,3,48,0,0,20,51,2,4,4,4,0,0,0.0,6433.0,3.5,25.1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0
26,1,4,3,6797,10.8,2,4,2,4,4,4,76,0,1,17,50,1,15,2,2,0,0,0.6,3398.5,3.5,22.0,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0
44,0,7,5,8965,15.6,2,5,3,4,3,4,43,1,1,22,51,8,13,3,5,0,0,0.625,4482.5,3.5,27.1,1,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0
35,0,2,1,5632,16.0,2,3,4,4,3,2,71,1,1,18,41,1,3,3,4,0,0,0.3333333333333333,2816.0,3.25,22.1,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
36,2,2,2,12034,16.2,3,4,3,3,2,4,0,0,0,2,7,6,7,2,5,0,1,0.6666666666666666,4011.3333333333335,3.0,2.7,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
18,2,0,0,7595,14.8,2,3,3,1,1,4,24,0,1,11,35,3,8,4,10,0,1,0.0,3797.5,2.25,14.5,0,0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
24,1,6,5,8091,18.4,3,3,2,1,4,2,29,1,1,13,40,4,9,2,5,0,1,0.7142857142857143,2697.0,2.25,17.0,1,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1
35,2,2,1,9897,18.4,3,4,3,5,3,3,4,1,1,9,24,10,8,1,9,0,1,0.3333333333333333,3299.0,3.5,11.4,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
39,1,2,2,8478,10.4,2,2,3,4,3,4,23,1,1,21,75,5,7,4,6,0,0,0.6666666666666666,4239.0,3.5,28.5,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
39,0,5,5,8741,22.3,2,4,3,3,3,3,0,1,0,3,9,3,7,3,7,1,0,0.8333333333333334,4370.5,3.0,3.9,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
44,0,7,1,9443,13.4,3,3,2,2,3,3,0,0,0,2,6,2,4,5,8,0,1,0.125,3147.6666666666665,2.5,2.6,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0
23,1,3,1,5687,13.3,2,2,2,4,5,3,34,1,0,6,17,1,7,4,6,0,1,0.25,2843.5,3.5,7.7,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,1
52,1,0,0,7522,10.3,2,3,1,4,4,3,24,1,0,21,62,6,2,3,11,0,0,0.0,3761.0,3.0,27.2,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
36,1,18,8,16570,22.1,5,5,3,3,4,3,57,0,0,4,14,7,7,4,3,1,1,0.42105263157894735,3314.0,3.25,5.4,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
33,0,7,1,7670,11.1,3,3,2,3,3,4,23,0,0,33,149,2,9,3,6,0,1,0.125,2556.6666666666665,3.0,47.9,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32,0,5,1,7704,15.0,2,3,4,5,5,4,54,0,0,19,53,6,2,4,6,0,0,0.16666666666666666,3852.0,4.5,24.3,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
20,0,0,0,4859,10.8,1,3,3,5,4,2,38,0,1,7,24,5,10,4,2,0,0,0.0,4859.0,3.5,9.4,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
38,1,9,0,11029,18.6,4,3,2,3,3,5,38,0,0,27,106,5,5,2,4,0,1,0.0,2757.25,3.25,37.6,1,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1
41,1,8,3,14155,17.2,4,3,5,3,2,4,21,0,0,25,112,3,5,3,2,0,1,0.3333333333333333,3538.75,3.5,36.2,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
25,1,4,2,8909,12.1,3,3,5,4,4,3,39,0,0,14,44,4,10,3,3,0,1,0.4,2969.6666666666665,4.0,18.4,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
37,1,1,0,7688,10.7,2,3,2,4,4,2,50,0,1,43,147,2,13,4,4,0,1,0.0,3844.0,3.0,57.7,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0
48,0,18,9,13590,16.3,5,5,5,3,4,3,24,1,1,17,58,8,15,3,4,1,1,0.47368421052631576,2718.0,3.75,22.8,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
54,2,24,12,16838,10.2,5,3,3,3,3,2,38,0,0,16,56,2,9,3,5,0,1,0.48,3367.6,2.75,21.6,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
44,1,4,3,8463,14.5,3,2,3,1,3,5,49,0,0,17,53,3,11,3,8,0,1,0.6,2821.0,3.0,22.3,1,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
25,2,1,0,6401,10.6,1,3,4,2,3,3,36,0,0,5,19,2,3,3,4,0,1,0.0,6401.0,3.0,6.9,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0
